,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
15534182,15534182,2021-07-23 07:16:26.989751+00:00,x,y,2021-08-01 07:00:00+00:00,2021-08-01 09:00:00+00:00,alpha,True,15.0,1,a-5,15534182,12945.0
4853720,4853720,2021-04-19 14:50:43.728855+00:00,x,y,2021-04-29 05:00:00+00:00,2021-04-29 07:00:00+00:00,alpha,True,35.0,1,a-1,4853720,5495.0
4574897,4574897,2021-04-13 19:26:05.265466+00:00,x,y,2021-12-06 17:00:00+00:00,2021-12-06 18:59:00+00:00,gamma,True,20.0,1,c-6,4574897,8650.0
10326617,10326617,2021-06-18 12:17:14.366972+00:00,x,y,2021-07-29 09:45:00+00:00,2021-07-29 11:45:00+00:00,gamma,True,20.0,1,c-2,10326617,6620.0
3518097,3518097,2021-03-19 06:59:17.589239+00:00,x,y,2021-03-23 13:30:00+00:00,2021-03-23 15:30:00+00:00,alpha,True,35.0,1,a-5,3518097,16847.0
7325127,7325127,2021-05-20 18:40:24.910697+00:00,x,y,2021-05-26 14:00:00+00:00,2021-05-26 15:55:00+00:00,beta,True,20.0,0,b-9,7325127,6744.0
19710325,19710325,2021-08-17 21:49:37.003276+00:00,x,y,2021-09-01 14:00:00+00:00,2021-09-01 16:00:00+00:00,gamma,True,20.0,1,c-4,19710325,7500.0
14713534,14713534,2021-07-16 14:03:14.301135+00:00,x,y,2021-07-30 10:00:00+00:00,2021-07-30 12:00:00+00:00,alpha,True,35.0,1,a-7,14713534,12645.0
12191220,12191220,2021-07-01 15:16:30.211556+00:00,x,y,2021-07-06 14:00:00+00:00,2021-07-06 16:00:00+00:00,gamma,True,20.0,2,c-4,12191220,10785.0
1180708,1180708,2021-02-02 12:30:11.644240+00:00,x,y,2021-02-09 17:00:00+00:00,2021-02-09 18:59:00+00:00,gamma,True,32.0,1,c-6,1180708,9150.0
846265,846265,2021-01-25 06:18:08.237186+00:00,x,y,2021-02-07 17:00:00+00:00,2021-02-07 18:59:00+00:00,gamma,True,32.0,2,c-6,846265,10655.0
16255187,16255187,2021-07-28 07:51:16.615697+00:00,x,y,2021-08-21 17:00:00+00:00,2021-08-21 18:59:00+00:00,gamma,True,20.0,2,c-6,16255187,9750.0
5268020,5268020,2021-04-22 18:12:07.037625+00:00,x,y,2021-04-24 16:00:00+00:00,2021-04-24 18:00:00+00:00,alpha,True,15.0,1,a-7,5268020,6995.0
11439535,11439535,2021-06-27 07:02:16.189370+00:00,x,y,2021-07-01 14:00:00+00:00,2021-07-01 16:00:00+00:00,gamma,True,20.0,1,c-4,11439535,7765.0
18753684,18753684,2021-08-12 19:41:24.311889+00:00,x,y,2021-08-17 14:00:00+00:00,2021-08-17 16:00:00+00:00,gamma,True,20.0,1,c-4,18753684,7500.0
9203332,9203332,2021-06-09 12:21:22.739672+00:00,x,y,2021-07-03 04:00:00+00:00,2021-07-03 06:00:00+00:00,alpha,True,15.0,1,a-1,9203332,9403.0
11204639,11204639,2021-06-25 11:30:36.876069+00:00,x,y,2021-06-28 17:00:00+00:00,2021-06-28 18:59:00+00:00,gamma,True,20.0,2,c-6,11204639,9100.0
8698775,8698775,2021-06-04 11:07:07.384609+00:00,x,y,2021-06-18 17:00:00+00:00,2021-06-18 18:59:00+00:00,gamma,True,20.0,1,c-6,8698775,10900.0
13523564,13523564,2021-07-08 16:34:54.020476+00:00,x,y,2021-07-16 17:00:00+00:00,2021-07-16 18:59:00+00:00,gamma,True,20.0,1,c-6,13523564,15075.0
21599000,21599000,2021-08-30 16:05:25.274800+00:00,x,y,2021-09-09 05:00:00+00:00,2021-09-09 06:55:00+00:00,beta,True,20.0,0,b-1,21599000,5960.0
20667255,20667255,2021-08-23 18:10:25.078389+00:00,x,y,2021-09-05 14:00:00+00:00,2021-09-05 16:00:00+00:00,gamma,True,20.0,1,c-4,20667255,8750.0
15278357,15278357,2021-07-21 05:54:41.604430+00:00,x,y,2021-08-08 07:00:00+00:00,2021-08-08 09:00:00+00:00,alpha,True,15.0,1,a-5,15278357,9045.0
11257168,11257168,2021-06-25 17:49:58.113155+00:00,x,y,2021-07-16 14:00:00+00:00,2021-07-16 16:00:00+00:00,gamma,True,20.0,2,c-4,11257168,9100.0
21769727,21769727,2021-08-31 20:49:08.925654+00:00,x,y,2021-09-20 07:00:00+00:00,2021-09-20 09:00:00+00:00,alpha,True,15.0,1,a-5,21769727,9045.0
1606338,1606338,2021-02-13 05:47:48.171996+00:00,x,y,2021-03-03 14:00:00+00:00,2021-03-03 15:55:00+00:00,beta,True,20.0,0,b-9,1606338,11504.0
19474114,19474114,2021-08-16 16:42:23.741828+00:00,x,y,2021-08-20 05:00:00+00:00,2021-08-20 07:00:00+00:00,alpha,True,20.0,1,a-1,19474114,14645.0
2830273,2830273,2021-03-08 09:57:53.882107+00:00,x,y,2021-03-28 17:00:00+00:00,2021-03-28 18:59:00+00:00,gamma,True,20.0,2,c-6,2830273,8890.0
18255621,18255621,2021-08-10 17:40:09.403495+00:00,x,y,2021-08-22 13:00:00+00:00,2021-08-22 15:00:00+00:00,alpha,True,20.0,1,a-9,18255621,22445.0
11068880,11068880,2021-06-24 12:22:50.184603+00:00,x,y,2021-06-28 09:45:00+00:00,2021-06-28 11:45:00+00:00,gamma,True,20.0,2,c-2,11068880,8765.0
4316022,4316022,2021-04-06 10:10:49.380170+00:00,x,y,2021-04-08 14:00:00+00:00,2021-04-08 15:55:00+00:00,beta,True,40.0,0,b-9,4316022,10635.0
14054374,14054374,2021-07-12 05:58:26.295477+00:00,x,y,2021-07-16 10:00:00+00:00,2021-07-16 12:00:00+00:00,alpha,True,15.0,1,a-7,14054374,17445.0
13856236,13856236,2021-07-10 19:14:50.184966+00:00,x,y,2021-07-31 04:00:00+00:00,2021-07-31 06:00:00+00:00,alpha,True,15.0,1,a-1,13856236,9045.0
19294546,19294546,2021-08-15 16:48:11.917061+00:00,x,y,2021-08-31 11:00:00+00:00,2021-08-31 12:55:00+00:00,beta,True,20.0,0,b-69,19294546,6570.0
21305739,21305739,2021-08-28 07:41:09.969436+00:00,x,y,2021-09-09 04:00:00+00:00,2021-09-09 06:00:00+00:00,alpha,True,20.0,1,a-1,21305739,6810.0
7506742,7506742,2021-05-22 18:20:26.686519+00:00,x,y,2021-07-30 05:00:00+00:00,2021-07-30 07:00:00+00:00,gamma,True,20.0,1,c-2,7506742,8025.0
2718161,2718161,2021-03-06 10:52:27.453157+00:00,x,y,2021-03-08 10:30:00+00:00,2021-03-08 12:25:00+00:00,beta,True,20.0,0,b-69,2718161,7560.0
13150223,13150223,2021-07-06 14:50:15.093651+00:00,x,y,2021-07-21 17:00:00+00:00,2021-07-21 18:59:00+00:00,gamma,True,20.0,1,c-6,13150223,10285.0
7125875,7125875,2021-05-18 15:07:04.204171+00:00,x,y,2021-05-24 05:00:00+00:00,2021-05-24 07:00:00+00:00,gamma,True,20.0,2,c-2,7125875,8765.0
9257965,9257965,2021-06-10 02:18:20.544419+00:00,x,y,2021-06-22 10:00:00+00:00,2021-06-22 12:00:00+00:00,alpha,True,15.0,1,a-7,9257965,9403.0
14729382,14729382,2021-07-16 16:08:13.805801+00:00,x,y,2021-08-01 05:00:00+00:00,2021-08-01 06:55:00+00:00,beta,True,40.0,0,b-1,14729382,12990.0
10519381,10519381,2021-06-20 05:18:18.629669+00:00,x,y,2021-08-27 17:00:00+00:00,2021-08-27 18:59:00+00:00,gamma,True,20.0,1,c-6,10519381,6620.0
390668,390668,2021-01-11 20:50:44.949797+00:00,x,y,2021-02-01 17:00:00+00:00,2021-02-01 18:59:00+00:00,gamma,True,32.0,1,c-6,390668,9150.0
18842011,18842011,2021-08-13 09:24:50.970266+00:00,x,y,2021-08-19 13:00:00+00:00,2021-08-19 15:00:00+00:00,alpha,True,20.0,1,a-9,18842011,12645.0
10553804,10553804,2021-06-20 10:26:14.198207+00:00,x,y,2021-06-21 10:30:00+00:00,2021-06-21 12:25:00+00:00,beta,True,20.0,0,b-69,10553804,7201.0
2120380,2120380,2021-02-24 18:58:47.112672+00:00,x,y,2021-03-25 16:00:00+00:00,2021-03-25 18:10:00+00:00,alpha,True,15.0,1,a-7,2120380,12495.0
17968418,17968418,2021-08-09 14:14:13.878299+00:00,x,y,2021-08-16 10:00:00+00:00,2021-08-16 12:00:00+00:00,gamma,True,20.0,1,c-2,17968418,7500.0
3589385,3589385,2021-03-20 12:12:40.234264+00:00,x,y,2021-04-02 11:00:00+00:00,2021-04-02 13:00:00+00:00,gamma,True,20.0,2,c-4,3589385,10800.0
12729704,12729704,2021-07-04 12:10:18.169912+00:00,x,y,2021-07-24 04:00:00+00:00,2021-07-24 06:00:00+00:00,alpha,True,15.0,1,a-1,12729704,9045.0
16335613,16335613,2021-07-28 19:44:20.479834+00:00,x,y,2021-08-07 14:00:00+00:00,2021-08-07 16:00:00+00:00,gamma,True,20.0,1,c-4,16335613,9785.0
3931282,3931282,2021-03-27 15:28:32.553142+00:00,x,y,2021-06-28 11:00:00+00:00,2021-06-28 13:00:00+00:00,gamma,True,20.0,1,c-4,3931282,9800.0
5857186,5857186,2021-04-30 09:27:40.123823+00:00,x,y,2021-05-01 13:30:00+00:00,2021-05-01 15:30:00+00:00,alpha,True,35.0,1,a-5,5857186,8132.0
17142009,17142009,2021-08-04 18:24:13.184308+00:00,x,y,2021-08-12 17:05:00+00:00,2021-08-12 19:05:00+00:00,omega,True,20.0,1,d-5,17142009,6870.0
8113785,8113785,2021-05-30 10:29:14.333993+00:00,x,y,2021-05-30 16:00:00+00:00,2021-05-30 18:00:00+00:00,alpha,True,15.0,1,a-7,8113785,14327.0
581218,581218,2021-01-17 16:14:55.572364+00:00,x,y,2021-01-19 05:00:00+00:00,2021-01-19 07:00:00+00:00,gamma,True,0.0,0,c-2,581218,7900.0
11449030,11449030,2021-06-27 08:12:39.323828+00:00,x,y,2021-07-02 16:00:00+00:00,2021-07-02 18:00:00+00:00,alpha,True,35.0,1,a-23,11449030,11072.0
219554,219554,2021-01-06 17:23:40.341742+00:00,x,y,2021-01-11 16:00:00+00:00,2021-01-11 18:10:00+00:00,alpha,True,20.0,1,a-7,219554,10227.0
170987,170987,2021-01-05 09:11:52.269097+00:00,x,y,2021-01-24 13:00:00+00:00,2021-01-24 15:00:00+00:00,alpha,True,0.0,0,a-5,170987,8739.0
11502522,11502522,2021-06-27 14:19:37.942063+00:00,x,y,2021-07-11 07:00:00+00:00,2021-07-11 09:00:00+00:00,alpha,True,35.0,1,a-5,11502522,11072.0
252142,252142,2021-01-07 17:31:24.640195+00:00,x,y,2021-01-08 16:00:00+00:00,2021-01-08 18:10:00+00:00,alpha,True,0.0,0,a-7,252142,8739.0
21512828,21512828,2021-08-29 20:34:53.157791+00:00,x,y,2021-08-31 04:40:00+00:00,2021-08-31 06:40:00+00:00,omega,True,20.0,1,d-1,21512828,7950.0
2712955,2712955,2021-03-06 09:26:58.453039+00:00,x,y,2021-03-11 15:30:00+00:00,2021-03-11 17:30:00+00:00,alpha,True,15.0,1,a-7,2712955,7502.0
3725482,3725482,2021-03-23 13:29:11.060619+00:00,x,y,2021-04-11 13:30:00+00:00,2021-04-11 15:30:00+00:00,alpha,True,35.0,1,a-5,3725482,10799.0
13357268,13357268,2021-07-07 16:22:48.050558+00:00,x,y,2021-08-08 14:00:00+00:00,2021-08-08 15:55:00+00:00,beta,True,40.0,0,b-9,13357268,8150.0
13517025,13517025,2021-07-08 15:51:37.491437+00:00,x,y,2021-08-09 14:00:00+00:00,2021-08-09 15:55:00+00:00,beta,True,40.0,0,b-9,13517025,8170.0
6182525,6182525,2021-05-04 21:58:02.499673+00:00,x,y,2021-05-14 05:00:00+00:00,2021-05-14 07:00:00+00:00,alpha,True,35.0,1,a-1,6182525,5996.0
21394383,21394383,2021-08-28 20:35:20.381081+00:00,x,y,2021-08-30 10:00:00+00:00,2021-08-30 12:00:00+00:00,alpha,True,15.0,1,a-7,21394383,9045.0
19681051,19681051,2021-08-17 18:23:01.622708+00:00,x,y,2021-09-05 10:00:00+00:00,2021-09-05 12:00:00+00:00,alpha,True,15.0,1,a-7,19681051,7524.0
21215311,21215311,2021-08-27 13:15:41.963266+00:00,x,y,2021-09-01 16:00:00+00:00,2021-09-01 18:00:00+00:00,alpha,True,15.0,1,a-23,21215311,7524.0
9555282,9555282,2021-06-12 13:40:14.633062+00:00,x,y,2021-06-24 16:00:00+00:00,2021-06-24 18:00:00+00:00,alpha,True,35.0,1,a-23,9555282,7124.0
8727799,8727799,2021-06-04 16:12:25.444842+00:00,x,y,2021-06-05 11:00:00+00:00,2021-06-05 13:00:00+00:00,gamma,True,20.0,1,c-4,8727799,10900.0
8455076,8455076,2021-06-02 07:07:37.734379+00:00,x,y,2021-06-03 04:00:00+00:00,2021-06-03 06:00:00+00:00,alpha,True,35.0,1,a-1,8455076,9707.0
19844313,19844313,2021-08-18 16:25:20.417694+00:00,x,y,2021-08-23 05:00:00+00:00,2021-08-23 06:55:00+00:00,beta,True,40.0,0,b-1,19844313,18140.0
4555960,4555960,2021-04-13 05:11:28.230853+00:00,x,y,2021-04-13 15:30:00+00:00,2021-04-13 17:30:00+00:00,alpha,True,15.0,1,a-7,4555960,8048.0
10859479,10859479,2021-06-22 18:49:14.434927+00:00,x,y,2021-07-16 09:45:00+00:00,2021-07-16 11:45:00+00:00,gamma,True,20.0,1,c-2,10859479,6900.0
16889088,16889088,2021-08-02 14:51:07.237310+00:00,x,y,2021-08-11 10:00:00+00:00,2021-08-11 12:00:00+00:00,gamma,True,20.0,2,c-2,16889088,8500.0
10721022,10721022,2021-06-21 17:25:59.143768+00:00,x,y,2021-07-10 14:00:00+00:00,2021-07-10 15:55:00+00:00,beta,True,20.0,0,b-9,10721022,7201.0
9332121,9332121,2021-06-10 17:23:16.401558+00:00,x,y,2021-06-20 11:00:00+00:00,2021-06-20 13:00:00+00:00,gamma,True,20.0,1,c-4,9332121,10900.0
12767745,12767745,2021-07-04 15:46:32.627354+00:00,x,y,2021-08-10 14:00:00+00:00,2021-08-10 16:00:00+00:00,gamma,True,20.0,2,c-4,12767745,11285.0
6171226,6171226,2021-05-04 18:10:29.425786+00:00,x,y,2021-05-09 13:30:00+00:00,2021-05-09 15:30:00+00:00,alpha,True,15.0,1,a-5,6171226,6495.0
19020422,19020422,2021-08-14 07:35:05.029251+00:00,x,y,2021-08-15 13:00:00+00:00,2021-08-15 15:00:00+00:00,alpha,True,15.0,1,a-9,19020422,11245.0
16298413,16298413,2021-07-28 14:11:20.860828+00:00,x,y,2021-07-29 17:00:00+00:00,2021-07-29 18:59:00+00:00,gamma,True,20.0,1,c-6,16298413,10285.0
9485275,9485275,2021-06-12 05:59:20.661718+00:00,x,y,2021-06-19 05:00:00+00:00,2021-06-19 06:55:00+00:00,beta,True,20.0,0,b-1,9485275,6522.0
20502630,20502630,2021-08-22 17:06:46.576488+00:00,x,y,2021-11-21 04:40:00+00:00,2021-11-21 06:40:00+00:00,omega,True,20.0,1,d-1,20502630,7950.0
2492358,2492358,2021-03-02 17:34:11.450737+00:00,x,y,2021-03-08 11:00:00+00:00,2021-03-08 13:00:00+00:00,gamma,True,20.0,1,c-4,2492358,7390.0
6370643,6370643,2021-05-07 18:03:58.331340+00:00,x,y,2021-05-09 05:00:00+00:00,2021-05-09 07:00:00+00:00,alpha,True,35.0,1,a-1,6370643,8132.0
13570820,13570820,2021-07-09 01:12:21.690671+00:00,x,y,2021-12-03 14:00:00+00:00,2021-12-03 16:00:00+00:00,gamma,True,20.0,1,c-4,13570820,12050.0
11841356,11841356,2021-06-29 15:30:41.072713+00:00,x,y,2021-07-07 11:00:00+00:00,2021-07-07 12:55:00+00:00,beta,True,40.0,0,b-69,11841356,9033.0
14393352,14393352,2021-07-14 09:28:34.533004+00:00,x,y,2021-07-27 17:00:00+00:00,2021-07-27 18:59:00+00:00,gamma,True,20.0,1,c-6,14393352,11300.0
5051586,5051586,2021-04-20 20:17:47.826605+00:00,x,y,2021-07-27 14:00:00+00:00,2021-07-27 15:55:00+00:00,beta,True,20.0,0,b-9,5051586,7413.0
20100068,20100068,2021-08-20 05:47:30.194789+00:00,x,y,2021-09-05 14:00:00+00:00,2021-09-05 16:00:00+00:00,gamma,True,20.0,2,c-4,20100068,8500.0
17742295,17742295,2021-08-08 12:25:23.877496+00:00,x,y,2021-08-19 10:00:00+00:00,2021-08-19 12:00:00+00:00,gamma,True,20.0,1,c-2,17742295,8750.0
5863385,5863385,2021-04-30 10:52:44.149054+00:00,x,y,2021-05-07 05:00:00+00:00,2021-05-07 07:00:00+00:00,gamma,True,0.0,0,c-2,5863385,9080.0
16803831,16803831,2021-08-01 19:17:29.724504+00:00,x,y,2021-08-13 16:00:00+00:00,2021-08-13 18:00:00+00:00,alpha,True,15.0,1,a-23,16803831,8300.0
8628308,8628308,2021-06-03 18:04:22.827063+00:00,x,y,2021-06-04 10:00:00+00:00,2021-06-04 12:00:00+00:00,alpha,True,15.0,1,a-7,8628308,10558.0
8914855,8914855,2021-06-06 16:10:23.218767+00:00,x,y,2021-06-26 16:00:00+00:00,2021-06-26 18:00:00+00:00,alpha,True,35.0,1,a-23,8914855,9707.0
7662295,7662295,2021-05-24 14:46:52.842131+00:00,x,y,2021-06-01 11:00:00+00:00,2021-06-01 12:55:00+00:00,beta,True,20.0,0,b-69,7662295,7395.0
5318481,5318481,2021-04-23 07:57:27.471304+00:00,x,y,2021-05-08 13:30:00+00:00,2021-05-08 15:30:00+00:00,alpha,True,15.0,1,a-5,5318481,7796.0
9161457,9161457,2021-06-09 04:37:11.880912+00:00,x,y,2021-06-11 05:00:00+00:00,2021-06-11 07:00:00+00:00,gamma,True,20.0,1,c-2,9161457,10900.0
5361887,5361887,2021-04-23 17:14:19.924376+00:00,x,y,2021-04-24 13:30:00+00:00,2021-04-24 15:30:00+00:00,alpha,True,15.0,1,a-5,5361887,7397.0
8053730,8053730,2021-05-29 18:06:44.026216+00:00,x,y,2021-06-17 11:00:00+00:00,2021-06-17 13:00:00+00:00,gamma,True,20.0,1,c-4,8053730,10900.0
5143314,5143314,2021-04-21 15:46:03.813958+00:00,x,y,2021-05-16 17:00:00+00:00,2021-05-16 18:59:00+00:00,gamma,True,20.0,2,c-6,5143314,9145.0
9058431,9058431,2021-06-08 04:56:00.040720+00:00,x,y,2021-06-08 16:00:00+00:00,2021-06-08 18:00:00+00:00,alpha,True,15.0,1,a-23,9058431,13592.0
7043441,7043441,2021-05-17 15:49:59.212648+00:00,x,y,2021-06-05 05:00:00+00:00,2021-06-05 07:00:00+00:00,gamma,True,20.0,2,c-2,7043441,10655.0
18062448,18062448,2021-08-09 20:57:54.827797+00:00,x,y,2021-08-13 10:00:00+00:00,2021-08-13 12:00:00+00:00,gamma,True,20.0,2,c-2,18062448,7870.0
21734993,21734993,2021-08-31 16:24:41.544689+00:00,x,y,2021-09-18 04:00:00+00:00,2021-09-18 06:00:00+00:00,alpha,True,20.0,1,a-1,21734993,8381.0
21296419,21296419,2021-08-28 06:17:52.584316+00:00,x,y,2021-09-04 05:30:00+00:00,2021-09-04 07:30:00+00:00,gamma,True,20.0,1,c-2,21296419,6870.0
21437507,21437507,2021-08-29 08:40:18.327196+00:00,x,y,2021-09-25 05:30:00+00:00,2021-09-25 07:30:00+00:00,gamma,True,20.0,1,c-2,21437507,6870.0
11648677,11648677,2021-06-28 13:20:33.829224+00:00,x,y,2021-07-31 11:00:00+00:00,2021-07-31 12:55:00+00:00,beta,True,40.0,0,b-69,11648677,8065.0
19275267,19275267,2021-08-15 14:53:42.868608+00:00,x,y,2021-09-09 07:00:00+00:00,2021-09-09 09:00:00+00:00,alpha,True,15.0,1,a-5,19275267,6810.0
12221220,12221220,2021-07-01 18:49:14.264049+00:00,x,y,2021-07-29 09:45:00+00:00,2021-07-29 11:45:00+00:00,gamma,True,20.0,1,c-2,12221220,12050.0
7699068,7699068,2021-05-25 04:44:59.763139+00:00,x,y,2021-06-21 13:00:00+00:00,2021-06-21 15:00:00+00:00,alpha,True,15.0,1,a-5,7699068,7124.0
20694591,20694591,2021-08-23 22:30:51.293441+00:00,x,y,2021-08-25 17:00:00+00:00,2021-08-25 18:59:00+00:00,gamma,True,20.0,1,c-6,20694591,18350.0
18332813,18332813,2021-08-10 21:17:25.120374+00:00,x,y,2021-08-19 10:35:00+00:00,2021-08-19 12:35:00+00:00,omega,True,20.0,1,d-3,18332813,9000.0
4929712,4929712,2021-04-20 01:14:39.410071+00:00,x,y,2021-04-22 13:30:00+00:00,2021-04-22 15:30:00+00:00,alpha,True,35.0,1,a-5,4929712,5996.0
9562241,9562241,2021-06-12 14:43:16.733800+00:00,x,y,2021-06-26 13:00:00+00:00,2021-06-26 15:00:00+00:00,alpha,True,35.0,1,a-9,9562241,7124.0
18617460,18617460,2021-08-12 07:26:27.256931+00:00,x,y,2021-08-20 10:00:00+00:00,2021-08-20 12:00:00+00:00,alpha,True,20.0,1,a-7,18617460,12645.0
6738244,6738244,2021-05-13 17:30:40.108882+00:00,x,y,2021-05-31 10:00:00+00:00,2021-05-31 12:00:00+00:00,alpha,True,15.0,1,a-9,6738244,5996.0
12181599,12181599,2021-07-01 14:10:35.750734+00:00,x,y,2021-07-10 17:00:00+00:00,2021-07-10 18:59:00+00:00,gamma,True,20.0,2,c-6,12181599,23130.0
2406716,2406716,2021-03-01 14:26:42.233943+00:00,x,y,2021-03-20 05:00:00+00:00,2021-03-20 06:55:00+00:00,beta,True,20.0,0,b-1,2406716,11452.0
6893034,6893034,2021-05-16 04:10:12.873753+00:00,x,y,2021-05-22 11:00:00+00:00,2021-05-22 13:00:00+00:00,gamma,True,20.0,1,c-4,6893034,7640.0
8063749,8063749,2021-05-29 20:16:33.875604+00:00,x,y,2021-06-05 17:00:00+00:00,2021-06-05 18:59:00+00:00,gamma,True,20.0,2,c-6,8063749,11900.0
21357097,21357097,2021-08-28 14:57:18.396509+00:00,x,y,2021-09-19 05:30:00+00:00,2021-09-19 07:30:00+00:00,gamma,True,20.0,2,c-2,21357097,8765.0
17955380,17955380,2021-08-09 13:09:15.019944+00:00,x,y,2021-08-22 10:00:00+00:00,2021-08-22 12:00:00+00:00,alpha,True,20.0,1,a-7,17955380,14645.0
8912528,8912528,2021-06-06 15:49:56.321158+00:00,x,y,2021-07-04 11:00:00+00:00,2021-07-04 12:55:00+00:00,beta,True,20.0,0,b-69,8912528,10057.0
5297002,5297002,2021-04-23 01:11:34.790544+00:00,x,y,2021-04-26 13:30:00+00:00,2021-04-26 15:30:00+00:00,alpha,True,15.0,1,a-5,5297002,5996.0
7559279,7559279,2021-05-23 11:36:38.821742+00:00,x,y,2021-05-30 13:00:00+00:00,2021-05-30 15:00:00+00:00,alpha,True,15.0,1,a-5,7559279,8027.0
1085682,1085682,2021-01-31 08:34:11.937140+00:00,x,y,2021-02-09 05:00:00+00:00,2021-02-09 07:00:00+00:00,gamma,True,0.0,0,c-2,1085682,8780.0
15901328,15901328,2021-07-25 18:33:35.889365+00:00,x,y,2021-08-03 07:00:00+00:00,2021-08-03 09:00:00+00:00,alpha,True,15.0,1,a-5,15901328,11245.0
2676386,2676386,2021-03-05 16:07:10.268807+00:00,x,y,2021-03-07 11:00:00+00:00,2021-03-07 13:00:00+00:00,gamma,True,0.0,0,c-4,2676386,10540.0
17297239,17297239,2021-08-05 20:49:55.937778+00:00,x,y,2021-08-23 17:05:00+00:00,2021-08-23 19:05:00+00:00,omega,True,20.0,1,d-5,17297239,9000.0
5175684,5175684,2021-04-21 22:31:33.496124+00:00,x,y,2021-05-07 13:30:00+00:00,2021-05-07 15:30:00+00:00,alpha,True,15.0,1,a-5,5175684,8048.0
4676871,4676871,2021-04-17 07:37:30.441425+00:00,x,y,2021-05-13 11:00:00+00:00,2021-05-13 13:00:00+00:00,gamma,True,20.0,2,c-4,4676871,9650.0
12924289,12924289,2021-07-05 11:51:30.289989+00:00,x,y,2021-08-03 05:00:00+00:00,2021-08-03 06:55:00+00:00,beta,True,40.0,0,b-1,12924289,8140.0
12366245,12366245,2021-07-02 15:01:26.100480+00:00,x,y,2021-07-10 07:00:00+00:00,2021-07-10 09:00:00+00:00,alpha,True,15.0,1,a-5,12366245,9045.0
2669109,2669109,2021-03-05 14:18:02.959176+00:00,x,y,2021-03-10 16:00:00+00:00,2021-03-10 17:55:00+00:00,beta,True,20.0,0,b-19,2669109,6902.0
18562796,18562796,2021-08-11 21:02:25.397469+00:00,x,y,2021-08-24 04:40:00+00:00,2021-08-24 06:40:00+00:00,omega,True,20.0,1,d-1,18562796,7950.0
10032329,10032329,2021-06-15 19:50:08.291010+00:00,x,y,2021-06-26 07:00:00+00:00,2021-06-26 09:00:00+00:00,alpha,True,35.0,1,a-5,10032329,7124.0
16430981,16430981,2021-07-29 15:57:45.788124+00:00,x,y,2021-07-31 17:00:00+00:00,2021-07-31 18:59:00+00:00,gamma,True,20.0,1,c-6,16430981,13130.0
10463109,10463109,2021-06-19 14:26:14.472046+00:00,x,y,2021-07-11 17:00:00+00:00,2021-07-11 18:59:00+00:00,gamma,True,20.0,2,c-6,10463109,7620.0
1420525,1420525,2021-02-08 12:45:34.301766+00:00,x,y,2021-02-09 13:00:00+00:00,2021-02-09 15:00:00+00:00,alpha,True,0.0,0,a-5,1420525,10227.0
8603138,8603138,2021-06-03 13:50:00.409852+00:00,x,y,2021-06-04 11:00:00+00:00,2021-06-04 12:55:00+00:00,beta,True,20.0,0,b-69,8603138,10360.0
7861086,7861086,2021-05-27 10:03:04.069501+00:00,x,y,2021-07-07 16:00:00+00:00,2021-07-07 18:00:00+00:00,alpha,True,15.0,1,a-7,7861086,7124.0
16850868,16850868,2021-08-02 09:02:12.696955+00:00,x,y,2021-08-08 10:00:00+00:00,2021-08-08 12:00:00+00:00,alpha,True,15.0,1,a-7,16850868,11245.0
4246411,4246411,2021-04-04 12:45:22.261538+00:00,x,y,2021-04-05 05:00:00+00:00,2021-04-05 07:00:00+00:00,gamma,True,20.0,2,c-2,4246411,10800.0
21370165,21370165,2021-08-28 16:53:41.289090+00:00,x,y,2021-09-18 04:00:00+00:00,2021-09-18 06:00:00+00:00,alpha,True,15.0,1,a-1,21370165,7524.0
97208,97208,2021-01-03 08:11:53.417475+00:00,x,y,2021-01-05 05:15:00+00:00,2021-01-05 07:25:00+00:00,alpha,True,20.0,1,a-1,97208,11716.0
20027170,20027170,2021-08-19 17:05:44.710472+00:00,x,y,2021-10-30 11:00:00+00:00,2021-10-30 12:55:00+00:00,beta,True,40.0,0,b-69,20027170,8400.0
281901,281901,2021-01-08 15:06:12.507757+00:00,x,y,2021-02-01 11:00:00+00:00,2021-02-01 12:55:00+00:00,beta,False,20.0,0,b-69,281901,8707.0
11106251,11106251,2021-06-24 17:17:49.984256+00:00,x,y,2021-07-03 11:00:00+00:00,2021-07-03 12:55:00+00:00,beta,True,40.0,0,b-69,11106251,10702.0
21008505,21008505,2021-08-26 03:42:32.601743+00:00,x,y,2021-08-31 14:00:00+00:00,2021-08-31 16:00:00+00:00,gamma,True,20.0,1,c-4,21008505,9530.0
14368545,14368545,2021-07-14 06:39:02.324001+00:00,x,y,2021-08-23 17:00:00+00:00,2021-08-23 18:59:00+00:00,gamma,True,20.0,1,c-6,14368545,12560.0
11606640,11606640,2021-06-28 08:51:09.458436+00:00,x,y,2021-07-05 07:00:00+00:00,2021-07-05 09:00:00+00:00,alpha,True,15.0,1,a-5,11606640,7900.0
20201588,20201588,2021-08-20 16:42:45.793874+00:00,x,y,2021-08-28 16:00:00+00:00,2021-08-28 18:00:00+00:00,alpha,True,20.0,1,a-23,20201588,10545.0
